Transaction ID,Date,Amount,Currency,Type,Status,Compliance Flag,Audit ID,Audit Date,Reviewer ID,Decision,Notes,Incident ID,Incident Date,Risk Level,Action Taken,Regulation,Compliance Status
668,2023-01-28,3512.71,USD,Wire Transfer,Pending,True,1668,2023-01-28,1018,Approved,Check details,2668,2023-01-28,Medium,No Action,Dodd-Frank Act,Non-Compliant
669,2023-01-28,7166.29,USD,Wire Transfer,Flagged,True,1669,2023-01-28,1002,Approved,Check details,2669,2023-01-28,Medium,No Action,BSA,Compliant
670,2023-01-28,6427.95,USD,Mobile Payment,Pending,False,1670,2023-01-28,1019,Escalated,All good,2670,2023-01-28,High,Review Requested,PSD2,Compliant
671,2023-01-28,4051.7,EUR,ACH,Pending,True,1671,2023-01-28,1016,Approved,Check details,2671,2023-01-28,Medium,Escalation,Dodd-Frank Act,Compliant
672,2023-01-28,4374.43,GBP,Wire Transfer,Flagged,True,1672,2023-01-28,1015,Rejected,Check details,2672,2023-01-28,Medium,Escalation,Dodd-Frank Act,Compliant
673,2023-01-29,6183.82,EUR,ACH,Pending,False,1673,2023-01-29,1008,Approved,High amount,2673,2023-01-29,High,Escalation,BSA,Compliant
674,2023-01-29,793.42,GBP,Mobile Payment,Pending,False,1674,2023-01-29,1007,Approved,Check details,2674,2023-01-29,Medium,No Action,BSA,Non-Compliant
675,2023-01-29,8241.83,USD,Wire Transfer,Pending,True,1675,2023-01-29,1018,Rejected,Check details,2675,2023-01-29,Low,No Action,Dodd-Frank Act,Compliant
676,2023-01-29,6568.87,USD,ACH,Pending,True,1676,2023-01-29,1009,Approved,High amount,2676,2023-01-29,Medium,No Action,BSA,Non-Compliant
677,2023-01-29,7290.79,GBP,Mobile Payment,Pending,False,1677,2023-01-29,1016,Approved,Check details,2677,2023-01-29,Medium,No Action,PSD2,Non-Compliant
678,2023-01-29,5415.54,EUR,Wire Transfer,Flagged,True,1678,2023-01-29,1002,Rejected,Check details,2678,2023-01-29,Low,Escalation,PSD2,Non-Compliant
679,2023-01-29,1193.72,EUR,ACH,Pending,False,1679,2023-01-29,1008,Rejected,High amount,2679,2023-01-29,High,Review Requested,Dodd-Frank Act,Non-Compliant
680,2023-01-29,4109.85,EUR,Wire Transfer,Flagged,False,1680,2023-01-29,1009,Approved,High amount,2680,2023-01-29,Low,Review Requested,BSA,Compliant
681,2023-01-29,4113.2,USD,ACH,Flagged,True,1681,2023-01-29,1009,Rejected,Check details,2681,2023-01-29,High,Escalation,Dodd-Frank Act,Compliant
682,2023-01-29,3278.33,EUR,ACH,Flagged,False,1682,2023-01-29,1001,Approved,Check details,2682,2023-01-29,Low,Escalation,PSD2,Compliant
683,2023-01-29,396.51,GBP,Mobile Payment,Flagged,True,1683,2023-01-29,1010,Escalated,High amount,2683,2023-01-29,High,Escalation,PSD2,Compliant
684,2023-01-29,7398.82,EUR,Mobile Payment,Flagged,True,1684,2023-01-29,1003,Escalated,High amount,2684,2023-01-29,Low,No Action,PSD2,Non-Compliant
685,2023-01-29,1186.87,EUR,Mobile Payment,Pending,True,1685,2023-01-29,1001,Approved,High amount,2685,2023-01-29,Low,No Action,PSD2,Non-Compliant
686,2023-01-29,6102.45,GBP,Mobile Payment,Flagged,True,1686,2023-01-29,1011,Approved,All good,2686,2023-01-29,Low,Review Requested,PSD2,Compliant
687,2023-01-29,7061.85,GBP,Mobile Payment,Flagged,True,1687,2023-01-29,1009,Approved,Check details,2687,2023-01-29,High,Escalation,Dodd-Frank Act,Compliant
688,2023-01-29,6384.38,USD,ACH,Completed,True,1688,2023-01-29,1014,Rejected,High amount,2688,2023-01-29,High,No Action,PSD2,Compliant
689,2023-01-29,9595.51,USD,Mobile Payment,Flagged,False,1689,2023-01-29,1004,Approved,All good,2689,2023-01-29,High,Review Requested,Dodd-Frank Act,Non-Compliant
690,2023-01-29,1122.65,EUR,ACH,Flagged,False,1690,2023-01-29,1006,Rejected,Check details,2690,2023-01-29,Medium,Review Requested,PSD2,Non-Compliant
691,2023-01-29,8684.95,EUR,ACH,Completed,True,1691,2023-01-29,1013,Rejected,Check details,2691,2023-01-29,Medium,No Action,BSA,Compliant
692,2023-01-29,388.98,USD,Wire Transfer,Flagged,False,1692,2023-01-29,1001,Approved,High amount,2692,2023-01-29,Low,Review Requested,PSD2,Non-Compliant
693,2023-01-29,5395.68,EUR,ACH,Pending,True,1693,2023-01-29,1004,Escalated,All good,2693,2023-01-29,Low,Escalation,BSA,Compliant
694,2023-01-29,4102.01,EUR,ACH,Flagged,True,1694,2023-01-29,1012,Approved,High amount,2694,2023-01-29,Low,No Action,Dodd-Frank Act,Compliant
695,2023-01-29,5289.42,GBP,Mobile Payment,Completed,False,1695,2023-01-29,1001,Escalated,All good,2695,2023-01-29,Low,Review Requested,BSA,Non-Compliant
696,2023-01-29,3714.49,EUR,ACH,Flagged,True,1696,2023-01-29,1009,Rejected,All good,2696,2023-01-29,Low,No Action,PSD2,Non-Compliant
697,2023-01-30,1986.61,GBP,Mobile Payment,Pending,False,1697,2023-01-30,1015,Escalated,High amount,2697,2023-01-30,Medium,Review Requested,BSA,Non-Compliant
698,2023-01-30,289.32,USD,ACH,Flagged,True,1698,2023-01-30,1004,Approved,Check details,2698,2023-01-30,Low,Escalation,PSD2,Non-Compliant
699,2023-01-30,5229.68,EUR,ACH,Pending,True,1699,2023-01-30,1001,Escalated,Check details,2699,2023-01-30,Medium,Escalation,PSD2,Non-Compliant
700,2023-01-30,8443.49,GBP,Mobile Payment,Pending,False,1700,2023-01-30,1010,Escalated,Check details,2700,2023-01-30,Medium,Review Requested,Dodd-Frank Act,Non-Compliant
701,2023-01-30,3794.84,GBP,Wire Transfer,Completed,True,1701,2023-01-30,1007,Approved,All good,2701,2023-01-30,Low,Review Requested,PSD2,Non-Compliant
702,2023-01-30,2306.35,GBP,ACH,Completed,True,1702,2023-01-30,1004,Escalated,Check details,2702,2023-01-30,High,Escalation,PSD2,Non-Compliant
703,2023-01-30,897.27,GBP,ACH,Pending,False,1703,2023-01-30,1004,Approved,All good,2703,2023-01-30,Medium,Review Requested,BSA,Non-Compliant
704,2023-01-30,944.58,EUR,Mobile Payment,Flagged,True,1704,2023-01-30,1016,Approved,Check details,2704,2023-01-30,Medium,No Action,PSD2,Non-Compliant
705,2023-01-30,2291.82,USD,Mobile Payment,Completed,False,1705,2023-01-30,1001,Escalated,High amount,2705,2023-01-30,High,No Action,BSA,Compliant
706,2023-01-30,1090.14,GBP,Wire Transfer,Completed,False,1706,2023-01-30,1007,Escalated,High amount,2706,2023-01-30,Medium,No Action,Dodd-Frank Act,Compliant
707,2023-01-30,2723.89,USD,Wire Transfer,Pending,False,1707,2023-01-30,1013,Escalated,All good,2707,2023-01-30,High,Review Requested,Dodd-Frank Act,Compliant
708,2023-01-30,754.88,GBP,Wire Transfer,Completed,True,1708,2023-01-30,1019,Escalated,All good,2708,2023-01-30,Low,Escalation,Dodd-Frank Act,Compliant
709,2023-01-30,749.49,GBP,ACH,Flagged,False,1709,2023-01-30,1006,Escalated,Check details,2709,2023-01-30,Low,No Action,PSD2,Non-Compliant
710,2023-01-30,8577.13,GBP,ACH,Completed,True,1710,2023-01-30,1002,Approved,Check details,2710,2023-01-30,Low,Review Requested,BSA,Compliant
711,2023-01-30,1704.99,USD,Mobile Payment,Flagged,False,1711,2023-01-30,1018,Escalated,All good,2711,2023-01-30,Medium,Escalation,PSD2,Non-Compliant
712,2023-01-30,5640.86,USD,Mobile Payment,Pending,True,1712,2023-01-30,1016,Approved,Check details,2712,2023-01-30,High,No Action,BSA,Non-Compliant
713,2023-01-30,7757.21,USD,Mobile Payment,Pending,False,1713,2023-01-30,1009,Escalated,All good,2713,2023-01-30,High,Review Requested,PSD2,Compliant
714,2023-01-30,4618.45,EUR,Wire Transfer,Completed,True,1714,2023-01-30,1010,Escalated,Check details,2714,2023-01-30,Medium,No Action,Dodd-Frank Act,Non-Compliant
715,2023-01-30,1618.35,USD,Wire Transfer,Completed,True,1715,2023-01-30,1014,Escalated,Check details,2715,2023-01-30,High,No Action,Dodd-Frank Act,Non-Compliant
716,2023-01-30,2076.0,EUR,Wire Transfer,Pending,False,1716,2023-01-30,1017,Escalated,All good,2716,2023-01-30,Medium,Escalation,Dodd-Frank Act,Non-Compliant
717,2023-01-30,4386.54,EUR,ACH,Completed,True,1717,2023-01-30,1010,Rejected,High amount,2717,2023-01-30,Medium,Review Requested,BSA,Compliant
718,2023-01-30,5329.52,USD,ACH,Completed,True,1718,2023-01-30,1005,Rejected,High amount,2718,2023-01-30,Medium,No Action,BSA,Non-Compliant
719,2023-01-30,3559.46,GBP,Mobile Payment,Flagged,False,1719,2023-01-30,1008,Escalated,Check details,2719,2023-01-30,Low,Escalation,Dodd-Frank Act,Compliant
720,2023-01-30,7836.65,GBP,Wire Transfer,Completed,False,1720,2023-01-30,1006,Rejected,All good,2720,2023-01-30,High,Escalation,PSD2,Non-Compliant
721,2023-01-31,7535.11,EUR,ACH,Pending,False,1721,2023-01-31,1008,Rejected,Check details,2721,2023-01-31,High,No Action,Dodd-Frank Act,Compliant
722,2023-01-31,9279.4,GBP,Wire Transfer,Pending,True,1722,2023-01-31,1004,Approved,Check details,2722,2023-01-31,Medium,No Action,Dodd-Frank Act,Compliant
723,2023-01-31,386.63,GBP,ACH,Pending,False,1723,2023-01-31,1002,Rejected,High amount,2723,2023-01-31,Low,Review Requested,BSA,Non-Compliant
724,2023-01-31,8967.34,EUR,Wire Transfer,Flagged,True,1724,2023-01-31,1010,Approved,High amount,2724,2023-01-31,Medium,No Action,PSD2,Compliant
725,2023-01-31,3986.43,USD,ACH,Completed,False,1725,2023-01-31,1002,Escalated,Check details,2725,2023-01-31,Medium,Escalation,Dodd-Frank Act,Non-Compliant
726,2023-01-31,8795.89,EUR,ACH,Flagged,False,1726,2023-01-31,1009,Escalated,High amount,2726,2023-01-31,Medium,Escalation,PSD2,Non-Compliant
727,2023-01-31,6938.77,USD,ACH,Pending,False,1727,2023-01-31,1017,Escalated,Check details,2727,2023-01-31,High,Review Requested,PSD2,Non-Compliant
728,2023-01-31,9874.75,USD,ACH,Pending,False,1728,2023-01-31,1007,Rejected,High amount,2728,2023-01-31,High,No Action,PSD2,Compliant
729,2023-01-31,7616.9,EUR,Mobile Payment,Pending,True,1729,2023-01-31,1015,Escalated,Check details,2729,2023-01-31,Low,No Action,Dodd-Frank Act,Compliant
730,2023-01-31,3708.99,GBP,Wire Transfer,Pending,False,1730,2023-01-31,1013,Approved,High amount,2730,2023-01-31,Medium,No Action,PSD2,Compliant
731,2023-01-31,5060.53,USD,ACH,Flagged,True,1731,2023-01-31,1007,Rejected,All good,2731,2023-01-31,Medium,Escalation,BSA,Non-Compliant
732,2023-01-31,3826.25,EUR,ACH,Pending,False,1732,2023-01-31,1001,Rejected,Check details,2732,2023-01-31,High,No Action,PSD2,Compliant
733,2023-01-31,3712.63,EUR,Wire Transfer,Flagged,True,1733,2023-01-31,1011,Approved,Check details,2733,2023-01-31,Medium,Escalation,BSA,Compliant
734,2023-01-31,2682.95,EUR,ACH,Completed,False,1734,2023-01-31,1013,Rejected,High amount,2734,2023-01-31,Low,No Action,BSA,Compliant
735,2023-01-31,5010.11,USD,ACH,Completed,True,1735,2023-01-31,1014,Rejected,Check details,2735,2023-01-31,Low,No Action,BSA,Compliant
736,2023-01-31,6849.23,GBP,Wire Transfer,Completed,False,1736,2023-01-31,1002,Approved,All good,2736,2023-01-31,Low,Escalation,BSA,Compliant
737,2023-01-31,2845.67,GBP,Mobile Payment,Flagged,True,1737,2023-01-31,1001,Escalated,High amount,2737,2023-01-31,Medium,Escalation,PSD2,Non-Compliant
738,2023-01-31,5291.36,EUR,Mobile Payment,Completed,True,1738,2023-01-31,1010,Rejected,All good,2738,2023-01-31,High,No Action,BSA,Compliant
739,2023-01-31,1262.06,USD,ACH,Completed,True,1739,2023-01-31,1005,Approved,High amount,2739,2023-01-31,High,No Action,PSD2,Non-Compliant
740,2023-01-31,1682.47,GBP,Mobile Payment,Pending,True,1740,2023-01-31,1004,Rejected,High amount,2740,2023-01-31,Medium,Review Requested,Dodd-Frank Act,Compliant
741,2023-01-31,563.38,EUR,Mobile Payment,Pending,True,1741,2023-01-31,1010,Approved,High amount,2741,2023-01-31,Medium,Review Requested,Dodd-Frank Act,Non-Compliant
742,2023-01-31,9710.24,GBP,ACH,Flagged,True,1742,2023-01-31,1009,Rejected,High amount,2742,2023-01-31,High,No Action,PSD2,Compliant
743,2023-01-31,138.22,GBP,ACH,Flagged,False,1743,2023-01-31,1014,Escalated,All good,2743,2023-01-31,Low,Review Requested,PSD2,Non-Compliant
744,2023-01-31,1867.94,USD,Mobile Payment,Completed,False,1744,2023-01-31,1008,Approved,Check details,2744,2023-01-31,Low,No Action,BSA,Compliant
745,2023-02-01,6167.38,EUR,ACH,Pending,True,1745,2023-02-01,1013,Escalated,All good,2745,2023-02-01,Low,Escalation,Dodd-Frank Act,Compliant
746,2023-02-01,905.56,GBP,ACH,Pending,False,1746,2023-02-01,1003,Approved,Check details,2746,2023-02-01,Low,No Action,Dodd-Frank Act,Non-Compliant
747,2023-02-01,8830.78,GBP,Mobile Payment,Completed,False,1747,2023-02-01,1005,Rejected,All good,2747,2023-02-01,Medium,Review Requested,PSD2,Non-Compliant
748,2023-02-01,7224.24,USD,Wire Transfer,Completed,False,1748,2023-02-01,1014,Rejected,High amount,2748,2023-02-01,Low,Review Requested,BSA,Non-Compliant
749,2023-02-01,9667.26,USD,Mobile Payment,Completed,False,1749,2023-02-01,1014,Rejected,High amount,2749,2023-02-01,High,No Action,BSA,Compliant
750,2023-02-01,5125.59,GBP,Mobile Payment,Flagged,True,1750,2023-02-01,1008,Rejected,All good,2750,2023-02-01,High,Review Requested,BSA,Non-Compliant
751,2023-02-01,3074.0,USD,Mobile Payment,Flagged,False,1751,2023-02-01,1010,Approved,Check details,2751,2023-02-01,High,No Action,PSD2,Compliant
752,2023-02-01,5540.06,USD,ACH,Pending,False,1752,2023-02-01,1008,Approved,High amount,2752,2023-02-01,High,Review Requested,BSA,Compliant
753,2023-02-01,9315.11,EUR,Mobile Payment,Pending,True,1753,2023-02-01,1016,Rejected,High amount,2753,2023-02-01,Low,Escalation,PSD2,Compliant
754,2023-02-01,5255.54,EUR,ACH,Pending,False,1754,2023-02-01,1012,Escalated,High amount,2754,2023-02-01,High,Escalation,Dodd-Frank Act,Compliant
755,2023-02-01,2745.35,GBP,Wire Transfer,Flagged,True,1755,2023-02-01,1010,Rejected,High amount,2755,2023-02-01,Low,Escalation,PSD2,Non-Compliant
756,2023-02-01,8786.25,GBP,Mobile Payment,Pending,True,1756,2023-02-01,1002,Escalated,All good,2756,2023-02-01,Low,Escalation,PSD2,Non-Compliant
757,2023-02-01,3782.0,GBP,Wire Transfer,Pending,True,1757,2023-02-01,1012,Approved,High amount,2757,2023-02-01,Medium,Escalation,Dodd-Frank Act,Compliant
758,2023-02-01,113.7,USD,Mobile Payment,Pending,True,1758,2023-02-01,1017,Approved,All good,2758,2023-02-01,High,No Action,Dodd-Frank Act,Non-Compliant
759,2023-02-01,2552.08,EUR,ACH,Flagged,False,1759,2023-02-01,1012,Rejected,Check details,2759,2023-02-01,Low,No Action,PSD2,Compliant
760,2023-02-01,3250.51,GBP,Wire Transfer,Flagged,True,1760,2023-02-01,1002,Rejected,Check details,2760,2023-02-01,Low,No Action,Dodd-Frank Act,Non-Compliant
761,2023-02-01,8601.9,EUR,Mobile Payment,Completed,False,1761,2023-02-01,1009,Rejected,All good,2761,2023-02-01,High,Review Requested,BSA,Compliant
762,2023-02-01,4639.18,USD,Wire Transfer,Pending,False,1762,2023-02-01,1002,Approved,All good,2762,2023-02-01,High,No Action,PSD2,Non-Compliant
763,2023-02-01,4501.41,EUR,ACH,Flagged,False,1763,2023-02-01,1013,Rejected,All good,2763,2023-02-01,High,No Action,PSD2,Compliant
764,2023-02-01,3427.41,USD,ACH,Pending,True,1764,2023-02-01,1018,Rejected,Check details,2764,2023-02-01,High,Review Requested,PSD2,Non-Compliant
765,2023-02-01,8818.71,GBP,Mobile Payment,Flagged,False,1765,2023-02-01,1009,Escalated,All good,2765,2023-02-01,Medium,Escalation,Dodd-Frank Act,Non-Compliant
766,2023-02-01,9455.77,USD,Mobile Payment,Completed,True,1766,2023-02-01,1001,Approved,High amount,2766,2023-02-01,Low,Escalation,BSA,Compliant
767,2023-02-01,9919.71,USD,Wire Transfer,Flagged,False,1767,2023-02-01,1003,Rejected,High amount,2767,2023-02-01,Low,Review Requested,BSA,Compliant
768,2023-02-01,3829.74,USD,ACH,Flagged,True,1768,2023-02-01,1007,Escalated,High amount,2768,2023-02-01,High,No Action,BSA,Compliant
769,2023-02-02,9664.86,USD,ACH,Pending,True,1769,2023-02-02,1006,Escalated,All good,2769,2023-02-02,Low,Review Requested,Dodd-Frank Act,Compliant
770,2023-02-02,7939.61,GBP,Mobile Payment,Pending,True,1770,2023-02-02,1011,Rejected,All good,2770,2023-02-02,Low,Review Requested,Dodd-Frank Act,Non-Compliant
771,2023-02-02,6789.32,EUR,ACH,Pending,True,1771,2023-02-02,1017,Approved,Check details,2771,2023-02-02,Medium,Review Requested,PSD2,Compliant
772,2023-02-02,2524.41,GBP,ACH,Flagged,False,1772,2023-02-02,1010,Escalated,All good,2772,2023-02-02,Medium,Escalation,BSA,Non-Compliant
773,2023-02-02,2242.93,GBP,ACH,Pending,False,1773,2023-02-02,1012,Approved,All good,2773,2023-02-02,Low,Review Requested,PSD2,Non-Compliant
774,2023-02-02,1743.87,USD,Wire Transfer,Pending,True,1774,2023-02-02,1008,Escalated,High amount,2774,2023-02-02,Medium,No Action,Dodd-Frank Act,Compliant
775,2023-02-02,9235.29,GBP,Wire Transfer,Completed,False,1775,2023-02-02,1002,Escalated,High amount,2775,2023-02-02,High,Escalation,Dodd-Frank Act,Non-Compliant
776,2023-02-02,3011.36,USD,Wire Transfer,Pending,True,1776,2023-02-02,1014,Approved,All good,2776,2023-02-02,Medium,Escalation,PSD2,Compliant
777,2023-02-02,4585.63,EUR,ACH,Pending,False,1777,2023-02-02,1013,Escalated,High amount,2777,2023-02-02,Medium,No Action,Dodd-Frank Act,Non-Compliant
778,2023-02-02,4990.18,USD,Mobile Payment,Flagged,False,1778,2023-02-02,1006,Rejected,High amount,2778,2023-02-02,High,Escalation,Dodd-Frank Act,Non-Compliant
779,2023-02-02,7803.9,EUR,Mobile Payment,Completed,True,1779,2023-02-02,1006,Rejected,All good,2779,2023-02-02,High,No Action,Dodd-Frank Act,Compliant
780,2023-02-02,8457.93,GBP,Mobile Payment,Pending,False,1780,2023-02-02,1017,Escalated,Check details,2780,2023-02-02,Medium,No Action,BSA,Non-Compliant
781,2023-02-02,1476.82,USD,Wire Transfer,Pending,True,1781,2023-02-02,1012,Rejected,High amount,2781,2023-02-02,Medium,Review Requested,PSD2,Non-Compliant
782,2023-02-02,4326.35,EUR,ACH,Flagged,True,1782,2023-02-02,1009,Approved,Check details,2782,2023-02-02,Medium,Escalation,PSD2,Compliant
783,2023-02-02,8444.26,GBP,Wire Transfer,Pending,False,1783,2023-02-02,1006,Approved,High amount,2783,2023-02-02,Medium,Review Requested,Dodd-Frank Act,Compliant
784,2023-02-02,8198.53,EUR,Wire Transfer,Pending,True,1784,2023-02-02,1016,Rejected,High amount,2784,2023-02-02,High,Escalation,Dodd-Frank Act,Compliant
785,2023-02-02,1113.9,USD,Mobile Payment,Pending,True,1785,2023-02-02,1017,Rejected,High amount,2785,2023-02-02,Low,Review Requested,BSA,Non-Compliant
786,2023-02-02,1648.2,EUR,Mobile Payment,Completed,True,1786,2023-02-02,1008,Rejected,High amount,2786,2023-02-02,Low,No Action,Dodd-Frank Act,Non-Compliant
787,2023-02-02,3111.57,EUR,ACH,Completed,True,1787,2023-02-02,1009,Approved,Check details,2787,2023-02-02,High,Escalation,BSA,Non-Compliant
788,2023-02-02,846.05,EUR,Wire Transfer,Completed,False,1788,2023-02-02,1007,Escalated,All good,2788,2023-02-02,Medium,Escalation,BSA,Compliant
789,2023-02-02,4304.16,GBP,ACH,Pending,False,1789,2023-02-02,1012,Rejected,High amount,2789,2023-02-02,Medium,Review Requested,PSD2,Non-Compliant
790,2023-02-02,1165.42,EUR,Wire Transfer,Flagged,False,1790,2023-02-02,1017,Rejected,High amount,2790,2023-02-02,Low,Escalation,PSD2,Non-Compliant
791,2023-02-02,5725.35,EUR,ACH,Flagged,False,1791,2023-02-02,1001,Approved,High amount,2791,2023-02-02,Low,Escalation,Dodd-Frank Act,Non-Compliant
792,2023-02-02,2540.91,EUR,Wire Transfer,Pending,False,1792,2023-02-02,1010,Escalated,High amount,2792,2023-02-02,Medium,Review Requested,PSD2,Compliant
793,2023-02-03,6004.69,EUR,ACH,Flagged,True,1793,2023-02-03,1016,Approved,All good,2793,2023-02-03,High,Review Requested,PSD2,Compliant
794,2023-02-03,1263.5,USD,Wire Transfer,Flagged,False,1794,2023-02-03,1013,Rejected,Check details,2794,2023-02-03,High,Escalation,BSA,Compliant
795,2023-02-03,9761.25,USD,Wire Transfer,Flagged,False,1795,2023-02-03,1005,Approved,Check details,2795,2023-02-03,High,Escalation,BSA,Compliant
796,2023-02-03,9332.36,GBP,Mobile Payment,Completed,False,1796,2023-02-03,1018,Escalated,Check details,2796,2023-02-03,Medium,Escalation,Dodd-Frank Act,Non-Compliant
797,2023-02-03,3978.79,EUR,Wire Transfer,Flagged,True,1797,2023-02-03,1004,Approved,All good,2797,2023-02-03,Medium,Review Requested,BSA,Non-Compliant
798,2023-02-03,2497.57,GBP,Mobile Payment,Completed,True,1798,2023-02-03,1007,Approved,Check details,2798,2023-02-03,Medium,No Action,PSD2,Non-Compliant
799,2023-02-03,2578.94,EUR,ACH,Pending,False,1799,2023-02-03,1010,Escalated,Check details,2799,2023-02-03,Medium,Review Requested,PSD2,Compliant
800,2023-02-03,4885.6,USD,Mobile Payment,Pending,False,1800,2023-02-03,1017,Rejected,All good,2800,2023-02-03,Low,No Action,PSD2,Compliant
801,2023-02-03,495.93,EUR,Wire Transfer,Flagged,False,1801,2023-02-03,1005,Approved,All good,2801,2023-02-03,High,Review Requested,BSA,Non-Compliant
802,2023-02-03,6433.08,GBP,Mobile Payment,Completed,False,1802,2023-02-03,1015,Approved,All good,2802,2023-02-03,Low,No Action,Dodd-Frank Act,Non-Compliant
803,2023-02-03,4142.2,EUR,Mobile Payment,Completed,True,1803,2023-02-03,1014,Escalated,High amount,2803,2023-02-03,Medium,Review Requested,PSD2,Non-Compliant
804,2023-02-03,3836.33,USD,ACH,Pending,True,1804,2023-02-03,1002,Rejected,Check details,2804,2023-02-03,Low,No Action,PSD2,Non-Compliant
805,2023-02-03,8112.71,GBP,Mobile Payment,Completed,False,1805,2023-02-03,1018,Escalated,Check details,2805,2023-02-03,Low,Escalation,PSD2,Non-Compliant
806,2023-02-03,7119.45,EUR,ACH,Pending,False,1806,2023-02-03,1016,Rejected,All good,2806,2023-02-03,Low,Escalation,BSA,Compliant
807,2023-02-03,9547.9,USD,ACH,Flagged,False,1807,2023-02-03,1002,Rejected,High amount,2807,2023-02-03,High,Escalation,PSD2,Compliant
808,2023-02-03,3584.17,EUR,Mobile Payment,Completed,True,1808,2023-02-03,1016,Approved,All good,2808,2023-02-03,Medium,Review Requested,PSD2,Compliant
809,2023-02-03,8985.67,USD,Wire Transfer,Pending,False,1809,2023-02-03,1011,Rejected,High amount,2809,2023-02-03,Medium,Escalation,BSA,Compliant
810,2023-02-03,7722.68,GBP,ACH,Completed,False,1810,2023-02-03,1018,Rejected,All good,2810,2023-02-03,High,Review Requested,Dodd-Frank Act,Non-Compliant
811,2023-02-03,3638.5,GBP,Mobile Payment,Pending,True,1811,2023-02-03,1004,Approved,High amount,2811,2023-02-03,High,Review Requested,PSD2,Compliant
812,2023-02-03,6254.49,EUR,ACH,Flagged,True,1812,2023-02-03,1015,Approved,All good,2812,2023-02-03,High,No Action,PSD2,Compliant
813,2023-02-03,2956.84,USD,Mobile Payment,Completed,False,1813,2023-02-03,1005,Rejected,Check details,2813,2023-02-03,High,Escalation,PSD2,Non-Compliant
814,2023-02-03,8756.56,GBP,Mobile Payment,Completed,False,1814,2023-02-03,1014,Rejected,All good,2814,2023-02-03,Medium,Escalation,Dodd-Frank Act,Compliant
815,2023-02-03,1213.03,EUR,Wire Transfer,Completed,False,1815,2023-02-03,1013,Rejected,High amount,2815,2023-02-03,High,Escalation,PSD2,Non-Compliant
816,2023-02-03,2203.1,EUR,Mobile Payment,Completed,False,1816,2023-02-03,1016,Escalated,High amount,2816,2023-02-03,Medium,Escalation,Dodd-Frank Act,Non-Compliant
817,2023-02-04,1912.03,EUR,ACH,Pending,True,1817,2023-02-04,1002,Approved,All good,2817,2023-02-04,High,Review Requested,Dodd-Frank Act,Non-Compliant
818,2023-02-04,4089.96,USD,ACH,Flagged,True,1818,2023-02-04,1005,Rejected,Check details,2818,2023-02-04,Medium,No Action,BSA,Non-Compliant
819,2023-02-04,7477.81,EUR,Wire Transfer,Flagged,False,1819,2023-02-04,1006,Rejected,Check details,2819,2023-02-04,Low,Review Requested,Dodd-Frank Act,Compliant
820,2023-02-04,5316.38,USD,ACH,Pending,True,1820,2023-02-04,1001,Approved,Check details,2820,2023-02-04,Low,Escalation,PSD2,Non-Compliant
821,2023-02-04,4928.0,EUR,Wire Transfer,Flagged,False,1821,2023-02-04,1018,Rejected,Check details,2821,2023-02-04,High,Review Requested,BSA,Compliant
822,2023-02-04,105.41,USD,Mobile Payment,Completed,False,1822,2023-02-04,1018,Rejected,High amount,2822,2023-02-04,High,Escalation,BSA,Non-Compliant
823,2023-02-04,4311.48,EUR,Mobile Payment,Flagged,False,1823,2023-02-04,1018,Rejected,High amount,2823,2023-02-04,Medium,Review Requested,Dodd-Frank Act,Compliant
824,2023-02-04,729.18,EUR,Mobile Payment,Completed,True,1824,2023-02-04,1008,Rejected,Check details,2824,2023-02-04,Medium,Escalation,BSA,Non-Compliant
825,2023-02-04,2161.71,USD,Wire Transfer,Completed,True,1825,2023-02-04,1009,Escalated,Check details,2825,2023-02-04,Low,No Action,PSD2,Compliant
826,2023-02-04,9330.7,GBP,ACH,Completed,True,1826,2023-02-04,1019,Rejected,All good,2826,2023-02-04,Medium,No Action,PSD2,Non-Compliant
827,2023-02-04,2232.44,GBP,ACH,Completed,True,1827,2023-02-04,1006,Rejected,Check details,2827,2023-02-04,High,No Action,Dodd-Frank Act,Compliant
828,2023-02-04,8597.54,GBP,Mobile Payment,Pending,True,1828,2023-02-04,1003,Approved,All good,2828,2023-02-04,Medium,Review Requested,Dodd-Frank Act,Compliant
829,2023-02-04,8048.64,USD,ACH,Flagged,False,1829,2023-02-04,1004,Escalated,Check details,2829,2023-02-04,Low,No Action,PSD2,Non-Compliant
830,2023-02-04,1675.55,GBP,Wire Transfer,Completed,True,1830,2023-02-04,1001,Approved,High amount,2830,2023-02-04,Low,Review Requested,BSA,Compliant
831,2023-02-04,6096.55,EUR,Wire Transfer,Completed,False,1831,2023-02-04,1004,Rejected,Check details,2831,2023-02-04,Low,Review Requested,PSD2,Non-Compliant
832,2023-02-04,1245.05,USD,Wire Transfer,Pending,False,1832,2023-02-04,1002,Approved,All good,2832,2023-02-04,Medium,No Action,Dodd-Frank Act,Non-Compliant
833,2023-02-04,7306.09,GBP,Wire Transfer,Flagged,True,1833,2023-02-04,1015,Escalated,High amount,2833,2023-02-04,Low,No Action,PSD2,Compliant
834,2023-02-04,6410.88,EUR,ACH,Pending,True,1834,2023-02-04,1013,Rejected,High amount,2834,2023-02-04,High,Review Requested,Dodd-Frank Act,Non-Compliant
